MOF,atomic_num_mean,atomic_num_geometric_mean,atomic_num_standard_deviation,atomic_num_max,atomic_num_min,group_num_mean,group_num_geometric_mean,group_num_standard_deviation,group_num_max,group_num_min,period_num_mean,period_num_geometric_mean,period_num_standard_deviation,period_num_max,period_num_min,electronegativity_mean,electronegativity_geometric_mean,electronegativity_standard_deviation,electronegativity_max,electronegativity_min,electron_affinity_mean,electron_affinity_geometric_mean,electron_affinity_standard_deviation,electron_affinity_max,electron_affinity_min,melting_mean,melting_geometric_mean,melting_standard_deviation,melting_max,melting_min,boiling_mean,boiling_geometric_mean,boiling_standard_deviation,boiling_max,boiling_min,density_mean,density_geometric_mean,density_standard_deviation,density_max,density_min,ionization_energy_mean,ionization_energy_geometric_mean,ionization_energy_standard_deviation,ionization_energy_max,ionization_energy_geometric_min,energy
ADAXEK_w_CO2_1_relaxed,5.796610169491525,4.13952615268785,4.747094244196802,27.0,1.0,10.745762711864408,6.944160238678819,6.07744711217806,16.0,1.0,1.7966101694915255,1.6966769086239732,0.6044933728856612,4.0,1.0,2.6300000000000003,2.592368958957716,0.4596535172629524,3.44,1.88,121.2457627118644,107.85951406294993,41.93455887222496,153.9,7.0,1826.6069491525425,298.6304852696675,1859.8873132178355,3823.15,14.009999999999993,2102.822881355932,396.09070901409046,2095.083271049311,4300.15,20.279999999999973,1336.2896338983055,26.297305966463806,1799.1085297608013,8900.0,0.0899,1193.5542372881353,1184.4856273643015,140.826786649336,1402.3,760.4,-0.0743423433333608
ADAXIO_w_CO2_4_relaxed,5.73568281938326,4.0481544257524655,4.8265697130105405,27.0,1.0,10.56387665198238,6.729981813048205,6.123481125545944,16.0,1.0,1.7885462555066078,1.6856487748372049,0.6149754490437057,4.0,1.0,2.609647577092511,2.5736171956335645,0.449241023219684,3.44,1.88,120.29207048458152,106.59641057429064,42.46070822878708,153.9,7.0,1847.051497797357,301.9624982765609,1860.1767987972703,3823.15,14.009999999999993,2126.979074889868,399.1034507334916,2095.6976559000486,4300.15,20.279999999999973,1359.36466784141,26.77824483513955,1818.30037144766,8900.0,0.0899,1191.7881057268723,1182.5924556694752,141.70775408486782,1402.3,760.4,-0.0454166100000748
ADIQEL_w_CO2_2_relaxed,5.260273972602739,3.63915160337756,4.511863804840764,27.0,1.0,9.917808219178085,5.938101319888595,6.339165980875018,16.0,1.0,1.726027397260274,1.6229630303861555,0.6027397260273973,4.0,1.0,2.5653424657534254,2.5341184708082274,0.4171333422096118,3.44,1.88,114.94931506849314,97.973377090645,45.53416336968809,153.9,7.0,1792.2902739726026,264.35729026944296,1865.8755641825696,3823.15,14.009999999999993,2054.8480821917806,346.4467993876667,2102.1010480636496,4300.15,20.279999999999973,1265.7733095890412,20.27870932318393,1696.133942726443,8900.0,0.0899,1200.157534246575,1191.4849228443618,138.78622658538734,1402.3,760.4,-0.291003995000049
ADOBAX_charged_w_CO2_2_relaxed,7.783393501805054,5.212457827980195,6.576680060190657,25.0,1.0,10.498194945848375,6.9820640110741135,6.172387884201951,17.0,1.0,2.036101083032491,1.8701325439891956,0.869953708817999,4.0,1.0,2.6317328519855594,2.557672492150441,0.6111005879819937,3.44,1.55,110.2971119133574,0.0,52.54864817359199,349.0,0.0,1415.6663898916968,225.91967372328008,1689.7582158766702,3823.15,14.009999999999993,1752.5882671480142,317.6585545516336,1995.5073201706773,4300.15,20.279999999999973,1475.1034642599277,19.28931058320834,2106.217315002744,7470.0,0.0899,1166.41119133574,1139.533467279793,223.0900936275612,1402.3,650.9,-0.3587737116661931
ADOBEB_charged_w_CO2_1_relaxed,7.783393501805054,5.212457827980195,6.576680060190657,25.0,1.0,10.498194945848375,6.9820640110741135,6.172387884201951,17.0,1.0,2.036101083032491,1.8701325439891956,0.869953708817999,4.0,1.0,2.6317328519855594,2.557672492150441,0.6111005879819937,3.44,1.55,110.2971119133574,0.0,52.54864817359199,349.0,0.0,1415.6663898916968,225.91967372328008,1689.7582158766702,3823.15,14.009999999999993,1752.5882671480142,317.6585545516336,1995.5073201706773,4300.15,20.279999999999973,1475.1034642599277,19.28931058320834,2106.217315002744,7470.0,0.0899,1166.41119133574,1139.533467279793,223.0900936275612,1402.3,650.9,-0.0796307042856564
ADOBOL_charged_w_CO2_1_relaxed,7.812274368231047,5.218253917172064,6.656133206876373,27.0,1.0,10.527075812274369,7.007448577858105,6.160619937922096,17.0,1.0,2.036101083032491,1.8701325439891956,0.869953708817999,4.0,1.0,2.6364981949458484,2.56481130099438,0.6038908239516969,3.44,1.63,111.21696750902528,92.28277669908584,51.14874642491348,349.0,7.0,1419.2620577617329,226.41538975588708,1690.239452260773,3823.15,14.009999999999993,1765.0936823104691,319.10932482715435,2001.8162030518383,4300.15,20.279999999999973,1495.7532837545125,19.338161417876204,2170.907936222297,8900.0,0.0899,1167.03357400722,1140.494049359182,221.89319313939012,1402.3,650.9,0.2059081871426055
ADOCEC_w_CO2_2_relaxed,7.737051792828685,4.96531290221534,6.988506619744304,28.0,1.0,9.96812749003984,6.440767917463957,6.192060531453205,16.0,1.0,2.03187250996016,1.8511813245328776,0.90976337696842,4.0,1.0,2.5559760956175297,2.4902978850134265,0.5756314248520368,3.44,1.63,107.24422310756974,88.47488834855542,47.959358588176165,153.9,7.0,1559.0274501992033,259.76483169940553,1715.367124940247,3823.15,14.009999999999993,1937.1742231075696,360.87215001961033,2026.1646097728856,4300.15,20.279999999999973,1650.657113944223,25.165847273264237,2224.332028267381,8908.0,0.0899,1151.9486055776892,1123.7753590767484,228.69406421683917,1402.3,650.9,-0.4042399775002536
ADODAA_charged_w_CO2_1_relaxed,7.73090909090909,5.4964279532849405,6.968001480202137,29.0,1.0,12.065454545454546,9.003202746664364,5.249700188212247,16.0,1.0,2.0,1.882601008283356,0.7236272269866327,4.0,1.0,2.7054181818181817,2.6603707303708246,0.4930204749909791,3.44,1.9,108.28472727272728,75.55621775969247,54.57998420515264,153.9,7.0,1492.0444,261.85964547255537,1758.3192434509992,3823.15,14.009999999999993,1800.2886181818185,357.3887001564593,1996.4173403591792,4300.15,20.279999999999973,1579.6627098181816,24.83540569787612,2512.498841486176,8960.0,0.0899,1199.1821818181818,1182.491231419749,186.11875410061967,1402.3,745.5,-0.2565748340002755
ADODII_w_CO2_1_relaxed,5.517241379310345,3.542409436547787,7.345515590247127,57.0,1.0,9.96551724137931,5.803589168015343,6.569169152423387,19.0,1.0,1.7241379310344829,1.604917739443401,0.7379632606562999,6.0,1.0,2.565431034482759,2.521580516590576,0.4707979144794931,3.44,1.1,121.77327586206896,114.69004950750434,38.20159402198359,153.9,48.0,1782.0991379310344,251.19476306141672,1878.1523527445652,3823.15,14.009999999999993,2052.4887931034486,336.076477854424,2116.201990659435,4300.15,20.279999999999973,1138.8414224137932,18.411738605808505,1299.211100480976,6146.0,0.0899,1195.9706896551722,1185.6384448870424,141.76524367177407,1313.9,538.1,-0.2546053199999581
ADODOO_w_CO2_1_relaxed,5.620689655172414,3.548527413343035,8.075778143796672,63.0,1.0,9.96551724137931,5.803589168015343,6.569169152423387,19.0,1.0,1.7241379310344829,1.604917739443401,0.7379632606562999,6.0,1.0,,,,,,121.80775862068968,114.77079993122622,38.13583288914289,153.9,50.0,1780.426724137931,250.82747733963296,1878.7200338105172,3823.15,14.009999999999993,2019.0922413793105,331.8704641020094,2104.604691153664,4300.15,20.279999999999973,1123.289698275862,18.361423790154703,1243.3806274969656,5244.0,0.0899,1196.1258620689653,1185.9775693034114,141.04818333040865,1313.9,547.1,-0.3262214450000253
ADODUU_w_CO2_1_relaxed,5.655172413793103,3.550440006297764,8.321247676959745,65.0,1.0,9.96551724137931,5.803589168015343,6.569169152423387,19.0,1.0,1.7241379310344829,1.604917739443401,0.7379632606562999,6.0,1.0,,,,,,121.80775862068968,114.77079993122622,38.13583288914289,153.9,50.0,1789.6336206896551,252.5509649076048,1876.6465137149876,3823.15,14.009999999999993,2048.454310344828,335.70201509608233,2113.2073215845767,4300.15,20.279999999999973,1174.5828017241383,18.5042342730264,1455.5718548754087,8219.0,0.0899,1196.4482758620686,1186.66500274398,139.57795466355654,1313.9,565.8,-0.2382540149998248
ADUWIH_w_CO2_1_relaxed,5.364653243847875,3.6890905785735946,4.875992762163714,30.0,1.0,10.089485458612977,6.0912834390951,6.318259569359781,16.0,1.0,1.7315436241610738,1.6298034464410818,0.5978807369481902,4.0,1.0,2.560425055928412,2.5254211855273616,0.4384404414167784,3.44,1.65,121.50671140939598,0.0,41.62812785584392,153.9,0.0,1888.170134228188,296.9018750207312,1882.5380860056264,3823.15,14.009999999999993,2140.7006040268457,390.0887822863044,2105.475526354595,4300.15,20.279999999999973,1289.0798469798658,26.32432531552216,1478.641865420729,7140.0,0.0899,1191.9550335570468,1185.6733045324022,121.21018044616063,1313.9,906.4,-0.5183984539999074
AFEJOK_ion_b_w_CO2_1_relaxed,5.872727272727273,4.121403809761943,4.562911930911684,29.0,1.0,10.854545454545455,6.768732757115712,6.41849085014448,17.0,1.0,1.7727272727272727,1.6739149757687402,0.5824570356233216,4.0,1.0,2.7410909090909104,2.676425219898715,0.6329345010699194,3.98,1.9,143.28454545454545,105.60031413311889,93.5101308914646,328.0,7.0,1478.8241818181812,200.97777039125373,1816.120082880676,3823.15,14.009999999999993,1699.6762727272724,269.9436551457515,2039.6024090515373,4300.15,20.279999999999973,1055.461898181818,14.425946338073688,1529.7203645017014,8960.0,0.0899,1277.3190909090906,1258.5533634713163,221.3402056462793,1681.0,745.5,-0.494052508333425
AFENEE_w_CO2_1_relaxed,4.8930817610062896,2.8613990984331665,7.248154130638452,47.0,1.0,8.163522012578616,4.24850794774661,6.545317798220659,16.0,1.0,1.6226415094339623,1.495290573005792,0.7326976542999094,5.0,1.0,2.4364150943396226,2.419797620462897,0.2938794580653602,3.44,1.93,101.51886792452832,79.84794478797976,49.27829860277052,153.9,7.0,1607.369119496855,183.82630285516183,1852.1733878224563,3823.15,14.009999999999993,1837.28786163522,238.2857296456913,2081.772777553176,4300.15,20.279999999999973,1187.9833132075469,10.239901624727471,1856.074571643796,10490.0,0.0899,1214.3088050314464,1204.9734274097468,143.37695725658622,1402.3,731.0,-0.3448963699999175
AFIPAH_w_CO2_1_relaxed,9.66101694915254,6.222763718142531,12.964894150040198,57.0,1.0,13.457627118644067,10.59908027446381,5.106732126663966,19.0,1.0,2.135593220338983,1.9613702011961256,1.0963363816133038,6.0,1.0,2.796440677966102,2.6939324590441127,0.6689398714127018,3.44,1.1,130.03898305084746,123.62235589109162,34.00200401346834,153.9,48.0,1467.6767796610172,254.40754478493795,1773.726518791976,3823.15,14.009999999999993,1826.4489830508476,375.34619302997953,2048.473079303088,4300.15,20.279999999999973,1221.7266644067795,23.831157360500924,1698.8958061490234,6146.0,0.0899,1180.1067796610166,1155.6235720820384,203.2482191757261,1313.9,538.1,-0.4206844950000175
AFITEP_w_CO2_1_relaxed,5.128712871287129,3.634718655982304,4.359270005053948,30.0,1.0,10.07920792079208,6.146121215008144,6.219871012506167,16.0,1.0,1.7227722772277227,1.6278528546983306,0.5649640640668161,4.0,1.0,2.528811881188119,2.5025239216878483,0.3772760292346638,3.44,1.65,118.06237623762377,0.0,46.25647581419855,153.9,0.0,2032.2903960396045,349.0044165488665,1884.1035708067047,3823.15,14.009999999999993,2298.308415841584,446.7163622652954,2109.4742671077,4300.15,20.279999999999973,1327.5462455445547,33.42773755151221,1388.2881563065132,7140.0,0.0899,1189.4009900990095,1182.9899104710064,123.42698125608518,1402.3,906.4,-0.2377503314285149
AFITUF_w_CO2_1_relaxed,7.053078556263269,4.48436238742903,7.952309154165569,35.0,1.0,11.0276008492569,7.305189725911023,5.935721004282352,17.0,1.0,1.8980891719745223,1.7674336427933282,0.7417032676692809,4.0,1.0,2.565753715498938,2.5376656247749927,0.3877741682809502,3.44,1.65,132.90254777070064,0.0,62.37389310664811,324.6,0.0,2095.817006369427,439.3373106970871,1864.1782083128112,3823.15,14.009999999999993,2373.5578980891723,558.7223391870926,2083.5400832876435,4300.15,20.279999999999973,1555.06847133758,67.65239837818663,1456.0902534552715,7140.0,0.0899,1174.2707006369426,1168.2561270602832,119.38939195861568,1402.3,906.4,-0.2895839285713788
AFIXAO_w_CO2_1_relaxed,5.720116618075802,3.6336480212741034,5.885479288783832,27.0,1.0,9.405247813411078,5.511734496726601,6.303007416274307,16.0,1.0,1.7667638483965014,1.6340530372513042,0.7271115984454767,4.0,1.0,2.50795918367347,2.4828538090132914,0.357607744079421,3.44,1.88,85.92973760932945,54.689372517846095,56.4767946018768,153.9,7.0,1471.7173469387758,192.3570754037071,1781.461672054136,3823.15,14.009999999999993,1729.2246355685131,248.49722328345584,2032.652536826556,4300.15,20.279999999999973,1316.541475218659,11.777936103787944,2164.990584252229,8900.0,0.0899,1221.3594752186589,1207.740046145482,171.364606660918,1402.3,760.4,-0.3056086933333972
