file_path,energy
../../data/odac/pristine_CO2\acs.inorgchem.6b00433_ic6b00433_si_002\acs.inorgchem.6b00433_ic6b00433_si_002_w_CO2_random_1_relaxed.cif,-0.467675139999983
../../data/odac/pristine_CO2\acs.inorgchem.6b00433_ic6b00433_si_002\acs.inorgchem.6b00433_ic6b00433_si_002_w_CO2_random_2_relaxed.cif,-0.4898977200002719
../../data/odac/pristine_CO2\acs.inorgchem.6b02407_ic6b02407_si_003\acs.inorgchem.6b02407_ic6b02407_si_003_w_CO2_1_relaxed.cif,-0.3756678400000055
../../data/odac/pristine_CO2\acs.inorgchem.6b02407_ic6b02407_si_003\acs.inorgchem.6b02407_ic6b02407_si_003_w_CO2_2_relaxed.cif,-0.4364425100002336
../../data/odac/pristine_CO2\acs.inorgchem.6b02407_ic6b02407_si_003\acs.inorgchem.6b02407_ic6b02407_si_003_w_CO2_3_relaxed.cif,-0.4467376399998102
../../data/odac/pristine_CO2\acs.inorgchem.6b02407_ic6b02407_si_003\acs.inorgchem.6b02407_ic6b02407_si_003_w_CO2_4_relaxed.cif,-0.4645490799998697
../../data/odac/pristine_CO2\acs.inorgchem.6b02407_ic6b02407_si_003\acs.inorgchem.6b02407_ic6b02407_si_003_w_CO2_5_relaxed.cif,-0.30723651000016616
../../data/odac/pristine_CO2\acs.inorgchem.6b02407_ic6b02407_si_003\acs.inorgchem.6b02407_ic6b02407_si_003_w_CO2_random_1_relaxed.cif,-0.3332760700000108
../../data/odac/pristine_CO2\acs.inorgchem.6b02407_ic6b02407_si_003\acs.inorgchem.6b02407_ic6b02407_si_003_w_CO2_random_2_relaxed.cif,-0.4305450400006521
../../data/odac/pristine_CO2\acs.inorgchem.6b02514_ic6b02514_si_002\acs.inorgchem.6b02514_ic6b02514_si_002_w_CO2_random_1_relaxed.cif,0.2562129499998491
../../data/odac/pristine_CO2\acs.inorgchem.6b02514_ic6b02514_si_002\acs.inorgchem.6b02514_ic6b02514_si_002_w_CO2_random_2_relaxed.cif,0.2548905400000194
../../data/odac/pristine_CO2\acs.jchemed.6b00258_ed6b00258_si_005\acs.jchemed.6b00258_ed6b00258_si_005_w_CO2_1_relaxed.cif,0.014353719999689929
../../data/odac/pristine_CO2\acs.jchemed.6b00258_ed6b00258_si_005\acs.jchemed.6b00258_ed6b00258_si_005_w_CO2_2_relaxed.cif,-0.32528154000010545
../../data/odac/pristine_CO2\acs.jchemed.6b00258_ed6b00258_si_005\acs.jchemed.6b00258_ed6b00258_si_005_w_CO2_3_relaxed.cif,-0.2953402000002825
../../data/odac/pristine_CO2\acs.jchemed.6b00258_ed6b00258_si_005\acs.jchemed.6b00258_ed6b00258_si_005_w_CO2_4_relaxed.cif,-0.2956154900000456
../../data/odac/pristine_CO2\acs.jchemed.6b00258_ed6b00258_si_005\acs.jchemed.6b00258_ed6b00258_si_005_w_CO2_5_relaxed.cif,-0.3183982600003219
../../data/odac/pristine_CO2\acs.jchemed.6b00258_ed6b00258_si_005\acs.jchemed.6b00258_ed6b00258_si_005_w_CO2_random_1_relaxed.cif,0.04338087999963136
../../data/odac/pristine_CO2\acs.jchemed.6b00258_ed6b00258_si_005\acs.jchemed.6b00258_ed6b00258_si_005_w_CO2_random_2_relaxed.cif,-0.2656142300004376
../../data/odac/pristine_CO2\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_w_CO2_1_relaxed.cif,-0.2577948500002094
../../data/odac/pristine_CO2\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_w_CO2_2_relaxed.cif,-0.20789969000020392
../../data/odac/pristine_CO2\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_w_CO2_3_relaxed.cif,-0.1704793400001563
../../data/odac/pristine_CO2\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_w_CO2_4_relaxed.cif,-0.15936710000005405
../../data/odac/pristine_CO2\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_w_CO2_random_1_relaxed.cif,-0.2585630600001423
../../data/odac/pristine_CO2\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt\acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_w_CO2_random_2_relaxed.cif,-0.1913482700001623
../../data/odac/pristine_CO2\acs.jpcc.6b08594_Zn2Cd6MOF5_opt\acs.jpcc.6b08594_Zn2Cd6MOF5_opt_w_CO2_1_relaxed.cif,-0.16386340000008204
../../data/odac/pristine_CO2\acs.jpcc.6b08594_Zn2Cd6MOF5_opt\acs.jpcc.6b08594_Zn2Cd6MOF5_opt_w_CO2_2_relaxed.cif,-0.07770518999996057
../../data/odac/pristine_CO2\acs.jpcc.6b08594_Zn2Cd6MOF5_opt\acs.jpcc.6b08594_Zn2Cd6MOF5_opt_w_CO2_random_1_relaxed.cif,-0.07575800999984494
../../data/odac/pristine_CO2\acs.jpcc.6b08594_Zn2Cd6MOF5_opt\acs.jpcc.6b08594_Zn2Cd6MOF5_opt_w_CO2_random_2_relaxed.cif,-0.04338014999984807
../../data/odac/pristine_CO2\acscombsci.5b00188_24205\acscombsci.5b00188_24205_w_CO2_1_relaxed.cif,-0.25030449000007593
../../data/odac/pristine_CO2\acscombsci.5b00188_24205\acscombsci.5b00188_24205_w_CO2_2_relaxed.cif,-0.19696619000001192
../../data/odac/pristine_CO2\acscombsci.5b00188_24205\acscombsci.5b00188_24205_w_CO2_3_relaxed.cif,-0.1735420200000135
../../data/odac/pristine_CO2\acscombsci.5b00188_24205\acscombsci.5b00188_24205_w_CO2_4_relaxed.cif,-0.17722047999995993
../../data/odac/pristine_CO2\acscombsci.5b00188_24205\acscombsci.5b00188_24205_w_CO2_5_relaxed.cif,-0.09591528999999355
../../data/odac/pristine_CO2\acscombsci.5b00188_24205\acscombsci.5b00188_24205_w_CO2_random_1_relaxed.cif,-0.32237820000000283
../../data/odac/pristine_CO2\acscombsci.5b00188_24205\acscombsci.5b00188_24205_w_CO2_random_2_relaxed.cif,-0.3183452200000261
../../data/odac/pristine_CO2\acscombsci.5b00188_5013797\acscombsci.5b00188_5013797_w_CO2_1_relaxed.cif,-0.34276326999997764
../../data/odac/pristine_CO2\acscombsci.5b00188_5013797\acscombsci.5b00188_5013797_w_CO2_2_relaxed.cif,-0.40925154000001385
../../data/odac/pristine_CO2\acscombsci.5b00188_5013797\acscombsci.5b00188_5013797_w_CO2_3_relaxed.cif,-0.4139905700001236
../../data/odac/pristine_CO2\acscombsci.5b00188_5013797\acscombsci.5b00188_5013797_w_CO2_4_relaxed.cif,-0.3279676700001346
../../data/odac/pristine_CO2\acscombsci.5b00188_5013797\acscombsci.5b00188_5013797_w_CO2_random_1_relaxed.cif,-0.10072293000007448
../../data/odac/pristine_CO2\acscombsci.5b00188_5013797\acscombsci.5b00188_5013797_w_CO2_random_2_relaxed.cif,-0.1750771800000166
../../data/odac/pristine_CO2\acscombsci.5b00188_5020072\acscombsci.5b00188_5020072_w_CO2_1_relaxed.cif,-0.4351773899999216
../../data/odac/pristine_CO2\acscombsci.5b00188_5020072\acscombsci.5b00188_5020072_w_CO2_2_relaxed.cif,-0.6567482899999959
../../data/odac/pristine_CO2\acscombsci.5b00188_5020072\acscombsci.5b00188_5020072_w_CO2_3_relaxed.cif,-0.5929341999999451
../../data/odac/pristine_CO2\acscombsci.5b00188_5020072\acscombsci.5b00188_5020072_w_CO2_random_1_relaxed.cif,-0.35538931999997203
../../data/odac/pristine_CO2\acscombsci.5b00188_5020072\acscombsci.5b00188_5020072_w_CO2_random_2_relaxed.cif,-0.10408657999994375
../../data/odac/pristine_CO2\acscombsci.5b00188_5024922\acscombsci.5b00188_5024922_w_CO2_1_relaxed.cif,-0.7326709899999742
../../data/odac/pristine_CO2\acscombsci.5b00188_5024922\acscombsci.5b00188_5024922_w_CO2_2_relaxed.cif,-0.7165050300000075
../../data/odac/pristine_CO2\acscombsci.5b00188_5024922\acscombsci.5b00188_5024922_w_CO2_3_relaxed.cif,-0.5401302000000214
../../data/odac/pristine_CO2\acscombsci.5b00188_5024922\acscombsci.5b00188_5024922_w_CO2_random_1_relaxed.cif,-0.677123300000062
../../data/odac/pristine_CO2\acscombsci.5b00188_5024922\acscombsci.5b00188_5024922_w_CO2_random_2_relaxed.cif,-0.7115146999999524
../../data/odac/pristine_CO2\acscombsci.5b00188_5036495\acscombsci.5b00188_5036495_w_CO2_1_relaxed.cif,-0.11544335000002093
