MOF,atomic_num_mean,atomic_num_geometric_mean,atomic_num_standard_deviation,atomic_num_max,atomic_num_min,group_num_mean,group_num_geometric_mean,group_num_standard_deviation,group_num_max,group_num_min,period_num_mean,period_num_geometric_mean,period_num_standard_deviation,period_num_max,period_num_min,electronegativity_mean,electronegativity_geometric_mean,electronegativity_standard_deviation,electronegativity_max,electronegativity_min,electron_affinity_mean,electron_affinity_geometric_mean,electron_affinity_standard_deviation,electron_affinity_max,electron_affinity_min,melting_mean,melting_geometric_mean,melting_standard_deviation,melting_max,melting_min,boiling_mean,boiling_geometric_mean,boiling_standard_deviation,boiling_max,boiling_min,density_mean,density_geometric_mean,density_standard_deviation,density_max,density_min,ionization_energy_mean,ionization_energy_geometric_mean,ionization_energy_standard_deviation,ionization_energy_max,ionization_energy_geometric_min
ACOGAB_w_CO2_1_relaxed,5.344632768361582,3.2008448649776557,7.002815172869187,48.0,1.0,9.005649717514125,4.879718270390384,6.664262709349256,17.0,1.0,1.6723163841807909,1.5483764278811,0.7010659772238446,5.0,1.0,2.523898305084746,2.498038170802836,0.37230697929703843,3.44,1.69,102.38135593220339,0.0,62.312771698950414,324.6,0.0,1434.050903954802,162.31098864640674,1821.402275616414,3823.15,14.009999999999991,1622.248305084746,210.68656993071684,2043.2949595359264,4300.15,20.279999999999973,998.4790214689267,8.944205682030391,1394.3280492805138,8650.0,0.0899,1232.6322033898302,1225.7522934030692,127.98160810752903,1402.3,867.8
ACOGEF_w_CO2_1_relaxed,5.751412429378531,3.2310011974576653,8.96227566027139,53.0,1.0,9.005649717514125,4.879718270390384,6.664262709349256,17.0,1.0,1.694915254237288,1.5562042888800678,0.7866306024320199,5.0,1.0,2.5171186440677964,2.492012721361192,0.36699751772182415,3.44,1.69,101.71694915254238,0.0,60.05569492052561,295.2,0.0,1436.7853672316382,163.69273807311916,1819.7364747248635,3823.15,14.009999999999991,1625.079943502825,212.2160894784162,2041.5912651495705,4300.15,20.279999999999973,1039.6089649717517,9.037574439582398,1480.4835729946753,8650.0,0.0899,1229.660451977401,1222.3615714809628,131.5765941604705,1402.3,867.8
ACOLIP_w_CO2_1_relaxed,4.933333333333334,3.3738295193950067,4.399711390245991,30.0,1.0,9.542857142857143,5.475708845479165,6.469015633410242,16.0,1.0,1.6761904761904762,1.5769564922311472,0.5772717127882567,4.0,1.0,2.5376190476190477,2.5083447162677897,0.3973831635648486,3.44,1.65,106.39904761904762,0.0,51.4410295668982,153.9,0.0,1667.9856190476187,219.46470440638964,1868.6634946613194,3823.15,14.009999999999991,1888.702761904762,285.00090743773217,2094.19760986193,4300.15,20.279999999999973,1104.859201904762,14.330688177051165,1392.586772517436,7140.0,0.0899,1216.4123809523808,1209.4437510968833,128.7107023301911,1402.3,906.4
ACUBAB_w_CO2_1_relaxed,13.580246913580247,11.57348079712909,8.589203957899224,30.0,6.0,15.061728395061728,14.970023077214753,1.5818857243016249,17.0,12.0,2.567901234567901,2.4599610862159795,0.8002819195378693,4.0,2.0,2.8833333333333337,2.766698527895634,0.7524806711762285,3.44,1.65,108.07283950617284,0.0,68.11123620134549,349.0,0.0,269.1361728395062,127.25088220294153,469.3583016153325,3823.15,54.849999999999966,429.84037037037035,210.79604208684867,608.6770951369102,4300.15,90.24999999999997,1709.307135802469,24.770293276139565,2775.5570436716885,7140.0,1.429,1184.295061728395,1170.4656760672638,173.9537904449955,1313.9,906.4
ACUTOI_w_CO2_1_relaxed,6.876494023904383,4.332027645581777,8.219879535652671,48.0,1.0,10.350597609561753,6.235889096102017,6.462008929413437,16.0,1.0,1.8725099601593624,1.73215618762154,0.7881601924384535,5.0,1.0,2.5927888446215137,2.5184346524880032,0.5755380223533126,3.44,0.93,116.31513944223107,0.0,48.4637607440719,200.0,0.0,1417.459641434263,204.73271348422415,1787.4188015715358,3823.15,14.009999999999991,1646.7739043824702,288.51495552806676,1985.0720122550067,4300.15,20.279999999999973,1170.7703697211157,17.934738448198882,1725.5278141946999,8650.0,0.0899,1185.2298804780874,1166.8165005640642,181.2538952008583,1402.3,495.8
ADABUE_w_CO2_1_relaxed,5.917525773195877,4.059105839542363,5.444509393691551,29.0,1.0,10.536082474226804,6.654639064748742,6.146093983249033,16.0,1.0,1.7938144329896908,1.6847999744381335,0.6411674971326272,4.0,1.0,2.614948453608248,2.5816970417132423,0.4239459304936712,3.44,1.9,97.40721649484536,64.2757732224256,56.79498534460007,153.9,7.0,1458.1763917525773,200.96073579420607,1795.8052442990386,3823.15,14.009999999999991,1699.6225773195874,264.0586225669369,2029.0533338660023,4300.15,20.279999999999973,1185.3796618556703,12.801337055224877,1936.0799285410233,8960.0,0.0899,1226.087628865979,1214.1789072997713,160.88078781567472,1402.3,745.5
ADAXEK_w_CO2_1_relaxed,5.796610169491525,4.13952615268785,4.747094244196802,27.0,1.0,10.745762711864407,6.944160238678819,6.07744711217806,16.0,1.0,1.7966101694915255,1.6966769086239732,0.6044933728856612,4.0,1.0,2.6300000000000003,2.592368958957716,0.4596535172629524,3.44,1.88,121.2457627118644,107.85951406294991,41.93455887222496,153.9,7.0,1826.6069491525425,298.6304852696675,1859.8873132178355,3823.15,14.009999999999991,2102.8228813559317,396.09070901409046,2095.083271049311,4300.15,20.279999999999973,1336.2896338983055,26.297305966463806,1799.1085297608013,8900.0,0.0899,1193.5542372881353,1184.4856273643015,140.826786649336,1402.3,760.4
ADAXIO_w_CO2_4_relaxed,5.73568281938326,4.0481544257524655,4.8265697130105405,27.0,1.0,10.56387665198238,6.729981813048205,6.123481125545944,16.0,1.0,1.7885462555066078,1.6856487748372047,0.6149754490437057,4.0,1.0,2.609647577092511,2.5736171956335645,0.44924102321968407,3.44,1.88,120.29207048458152,106.59641057429064,42.46070822878708,153.9,7.0,1847.0514977973571,301.9624982765609,1860.1767987972705,3823.15,14.009999999999991,2126.9790748898677,399.10345073349157,2095.6976559000486,4300.15,20.279999999999973,1359.36466784141,26.77824483513955,1818.3003714476602,8900.0,0.0899,1191.7881057268723,1182.5924556694752,141.70775408486782,1402.3,760.4
ADIQEL_w_CO2_2_relaxed,5.260273972602739,3.6391516033775604,4.511863804840764,27.0,1.0,9.917808219178083,5.938101319888595,6.339165980875018,16.0,1.0,1.726027397260274,1.6229630303861557,0.6027397260273973,4.0,1.0,2.5653424657534254,2.5341184708082274,0.4171333422096118,3.44,1.88,114.94931506849314,97.973377090645,45.53416336968809,153.9,7.0,1792.2902739726026,264.35729026944296,1865.8755641825699,3823.15,14.009999999999991,2054.8480821917806,346.4467993876667,2102.1010480636496,4300.15,20.279999999999973,1265.7733095890412,20.27870932318393,1696.133942726443,8900.0,0.0899,1200.157534246575,1191.4849228443618,138.78622658538734,1402.3,760.4
ADOBAX_charged_w_CO2_2_relaxed,7.783393501805054,5.212457827980195,6.576680060190657,25.0,1.0,10.498194945848375,6.9820640110741135,6.172387884201951,17.0,1.0,2.036101083032491,1.8701325439891954,0.869953708817999,4.0,1.0,2.6317328519855594,2.557672492150441,0.6111005879819937,3.44,1.55,110.2971119133574,0.0,52.548648173591985,349.0,0.0,1415.6663898916968,225.91967372328008,1689.7582158766702,3823.15,14.009999999999991,1752.5882671480142,317.6585545516336,1995.5073201706775,4300.15,20.279999999999973,1475.1034642599277,19.28931058320834,2106.2173150027434,7470.0,0.0899,1166.4111913357399,1139.533467279793,223.09009362756117,1402.3,650.9
ADOBEB_charged_w_CO2_1_relaxed,7.783393501805054,5.212457827980195,6.576680060190657,25.0,1.0,10.498194945848375,6.9820640110741135,6.172387884201951,17.0,1.0,2.036101083032491,1.8701325439891954,0.869953708817999,4.0,1.0,2.6317328519855594,2.557672492150441,0.6111005879819937,3.44,1.55,110.2971119133574,0.0,52.548648173591985,349.0,0.0,1415.6663898916968,225.91967372328008,1689.7582158766702,3823.15,14.009999999999991,1752.5882671480142,317.6585545516336,1995.5073201706775,4300.15,20.279999999999973,1475.1034642599277,19.28931058320834,2106.2173150027434,7470.0,0.0899,1166.4111913357399,1139.533467279793,223.09009362756117,1402.3,650.9
ADOBOL_charged_w_CO2_1_relaxed,7.812274368231047,5.218253917172064,6.656133206876373,27.0,1.0,10.527075812274369,7.007448577858105,6.160619937922096,17.0,1.0,2.036101083032491,1.8701325439891954,0.869953708817999,4.0,1.0,2.6364981949458484,2.56481130099438,0.6038908239516969,3.44,1.63,111.21696750902527,92.28277669908583,51.14874642491348,349.0,7.0,1419.2620577617329,226.41538975588708,1690.239452260773,3823.15,14.009999999999991,1765.0936823104691,319.10932482715435,2001.8162030518386,4300.15,20.279999999999973,1495.7532837545125,19.338161417876204,2170.907936222297,8900.0,0.0899,1167.03357400722,1140.494049359182,221.89319313939015,1402.3,650.9
ADOCEC_w_CO2_2_relaxed,7.7370517928286855,4.96531290221534,6.988506619744304,28.0,1.0,9.96812749003984,6.440767917463957,6.192060531453205,16.0,1.0,2.0318725099601593,1.8511813245328779,0.9097633769684199,4.0,1.0,2.5559760956175297,2.4902978850134265,0.5756314248520368,3.44,1.63,107.24422310756974,88.47488834855542,47.959358588176165,153.9,7.0,1559.0274501992033,259.76483169940553,1715.3671249402473,3823.15,14.009999999999991,1937.1742231075698,360.87215001961033,2026.1646097728856,4300.15,20.279999999999973,1650.657113944223,25.165847273264234,2224.332028267381,8908.0,0.0899,1151.9486055776892,1123.7753590767484,228.69406421683914,1402.3,650.9
ADODAA_charged_w_CO2_1_relaxed,7.7309090909090905,5.4964279532849405,6.968001480202137,29.0,1.0,12.065454545454546,9.003202746664364,5.249700188212247,16.0,1.0,2.0,1.8826010082833562,0.7236272269866327,4.0,1.0,2.7054181818181817,2.6603707303708246,0.4930204749909791,3.44,1.9,108.28472727272727,75.55621775969247,54.579984205152634,153.9,7.0,1492.0444,261.85964547255537,1758.3192434509992,3823.15,14.009999999999991,1800.2886181818185,357.3887001564593,1996.4173403591792,4300.15,20.279999999999973,1579.6627098181816,24.835405697876116,2512.498841486176,8960.0,0.0899,1199.1821818181818,1182.491231419749,186.11875410061967,1402.3,745.5
ADODII_w_CO2_1_relaxed,5.517241379310345,3.542409436547787,7.345515590247127,57.0,1.0,9.96551724137931,5.803589168015343,6.569169152423387,19.0,1.0,1.7241379310344827,1.6049177394434013,0.7379632606562999,6.0,1.0,2.565431034482759,2.521580516590576,0.47079791447949315,3.44,1.1,121.77327586206897,114.69004950750434,38.20159402198359,153.9,48.0,1782.0991379310344,251.19476306141672,1878.1523527445654,3823.15,14.009999999999991,2052.4887931034486,336.076477854424,2116.201990659435,4300.15,20.279999999999973,1138.8414224137932,18.411738605808505,1299.211100480976,6146.0,0.0899,1195.9706896551722,1185.6384448870424,141.76524367177407,1313.9,538.1
ADODOO_w_CO2_1_relaxed,5.620689655172414,3.548527413343035,8.075778143796672,63.0,1.0,9.96551724137931,5.803589168015343,6.569169152423387,19.0,1.0,1.7241379310344827,1.6049177394434013,0.7379632606562999,6.0,1.0,,,,,,121.80775862068967,114.77079993122622,38.13583288914289,153.9,50.0,1780.426724137931,250.82747733963296,1878.7200338105174,3823.15,14.009999999999991,2019.0922413793105,331.8704641020094,2104.604691153664,4300.15,20.279999999999973,1123.289698275862,18.361423790154703,1243.3806274969656,5244.0,0.0899,1196.1258620689653,1185.9775693034114,141.04818333040865,1313.9,547.1
ADODUU_w_CO2_1_relaxed,5.655172413793103,3.550440006297764,8.321247676959745,65.0,1.0,9.96551724137931,5.803589168015343,6.569169152423387,19.0,1.0,1.7241379310344827,1.6049177394434013,0.7379632606562999,6.0,1.0,,,,,,121.80775862068967,114.77079993122622,38.13583288914289,153.9,50.0,1789.6336206896551,252.55096490760477,1876.6465137149873,3823.15,14.009999999999991,2048.4543103448277,335.70201509608233,2113.2073215845767,4300.15,20.279999999999973,1174.5828017241383,18.5042342730264,1455.5718548754087,8219.0,0.0899,1196.4482758620686,1186.66500274398,139.57795466355654,1313.9,565.8
ADUWIH_w_CO2_1_relaxed,5.364653243847875,3.6890905785735946,4.875992762163714,30.0,1.0,10.089485458612975,6.0912834390951,6.318259569359781,16.0,1.0,1.7315436241610738,1.6298034464410818,0.5978807369481902,4.0,1.0,2.5604250559284116,2.5254211855273616,0.4384404414167784,3.44,1.65,121.50671140939598,0.0,41.628127855843914,153.9,0.0,1888.170134228188,296.9018750207312,1882.5380860056266,3823.15,14.009999999999991,2140.7006040268457,390.0887822863044,2105.475526354595,4300.15,20.279999999999973,1289.0798469798658,26.324325315522156,1478.6418654207287,7140.0,0.0899,1191.9550335570468,1185.6733045324022,121.21018044616063,1313.9,906.4
AFEJOK_ion_b_w_CO2_1_relaxed,5.872727272727273,4.121403809761943,4.5629119309116835,29.0,1.0,10.854545454545455,6.768732757115712,6.4184908501444795,17.0,1.0,1.7727272727272727,1.6739149757687402,0.5824570356233216,4.0,1.0,2.7410909090909104,2.676425219898715,0.6329345010699194,3.98,1.9,143.28454545454545,105.60031413311889,93.5101308914646,328.0,7.0,1478.8241818181812,200.97777039125373,1816.120082880676,3823.15,14.009999999999991,1699.6762727272724,269.9436551457515,2039.6024090515375,4300.15,20.279999999999973,1055.461898181818,14.425946338073688,1529.7203645017014,8960.0,0.0899,1277.3190909090906,1258.5533634713165,221.3402056462793,1681.0,745.5
AFENEE_w_CO2_1_relaxed,4.8930817610062896,2.8613990984331665,7.248154130638452,47.0,1.0,8.163522012578616,4.24850794774661,6.545317798220659,16.0,1.0,1.6226415094339623,1.495290573005792,0.7326976542999094,5.0,1.0,2.4364150943396226,2.419797620462897,0.2938794580653602,3.44,1.93,101.51886792452831,79.84794478797976,49.27829860277052,153.9,7.0,1607.369119496855,183.82630285516183,1852.1733878224563,3823.15,14.009999999999991,1837.2878616352202,238.2857296456913,2081.7727775531757,4300.15,20.279999999999973,1187.9833132075469,10.239901624727473,1856.0745716437962,10490.0,0.0899,1214.3088050314464,1204.9734274097468,143.37695725658622,1402.3,731.0
AFIPAH_w_CO2_1_relaxed,9.661016949152541,6.222763718142531,12.964894150040198,57.0,1.0,13.457627118644067,10.59908027446381,5.106732126663966,19.0,1.0,2.135593220338983,1.9613702011961256,1.0963363816133038,6.0,1.0,2.796440677966102,2.6939324590441127,0.6689398714127018,3.44,1.1,130.03898305084746,123.62235589109162,34.00200401346834,153.9,48.0,1467.6767796610172,254.40754478493795,1773.7265187919759,3823.15,14.009999999999991,1826.4489830508473,375.34619302997953,2048.4730793030876,4300.15,20.279999999999973,1221.7266644067797,23.831157360500924,1698.8958061490234,6146.0,0.0899,1180.1067796610166,1155.6235720820384,203.24821917572612,1313.9,538.1
AFITEP_w_CO2_1_relaxed,5.128712871287129,3.6347186559823035,4.359270005053948,30.0,1.0,10.07920792079208,6.146121215008144,6.219871012506167,16.0,1.0,1.7227722772277227,1.6278528546983306,0.5649640640668161,4.0,1.0,2.528811881188119,2.5025239216878483,0.37727602923466386,3.44,1.65,118.06237623762377,0.0,46.256475814198545,153.9,0.0,2032.2903960396045,349.0044165488665,1884.1035708067052,3823.15,14.009999999999991,2298.3084158415836,446.7163622652954,2109.4742671077,4300.15,20.279999999999973,1327.5462455445547,33.42773755151221,1388.2881563065132,7140.0,0.0899,1189.4009900990095,1182.9899104710064,123.42698125608518,1402.3,906.4
AFITUF_w_CO2_1_relaxed,7.053078556263269,4.48436238742903,7.952309154165569,35.0,1.0,11.0276008492569,7.305189725911023,5.935721004282352,17.0,1.0,1.8980891719745223,1.7674336427933282,0.7417032676692809,4.0,1.0,2.565753715498938,2.5376656247749927,0.38777416828095024,3.44,1.65,132.90254777070064,0.0,62.37389310664811,324.6,0.0,2095.817006369427,439.3373106970871,1864.1782083128112,3823.15,14.009999999999991,2373.5578980891723,558.7223391870926,2083.5400832876435,4300.15,20.279999999999973,1555.06847133758,67.65239837818663,1456.0902534552715,7140.0,0.0899,1174.2707006369426,1168.2561270602832,119.38939195861568,1402.3,906.4
AFIXAO_w_CO2_1_relaxed,5.720116618075802,3.6336480212741025,5.885479288783832,27.0,1.0,9.405247813411078,5.511734496726601,6.303007416274307,16.0,1.0,1.7667638483965014,1.6340530372513042,0.7271115984454767,4.0,1.0,2.50795918367347,2.4828538090132914,0.357607744079421,3.44,1.88,85.92973760932945,54.689372517846095,56.476794601876804,153.9,7.0,1471.7173469387758,192.3570754037071,1781.461672054136,3823.15,14.009999999999991,1729.2246355685133,248.49722328345584,2032.652536826556,4300.15,20.279999999999973,1316.541475218659,11.777936103787944,2164.990584252229,8900.0,0.0899,1221.3594752186589,1207.740046145482,171.36460666091799,1402.3,760.4
AFOTOF_w_CO2_2_relaxed,6.265060240963855,3.9703119850501234,9.280221665078779,63.0,1.0,10.698795180722891,6.725043382681452,6.264712687301357,19.0,1.0,1.8072289156626506,1.6806685579699345,0.7984598325677538,6.0,1.0,,,,,,125.76987951807229,118.86480142869665,37.39966411465615,153.9,50.0,2020.3601204819274,358.1367014440774,1876.1664175483288,3823.15,14.009999999999991,2292.252650602409,466.2621594780194,2098.8046190170803,4300.15,20.279999999999973,1297.4718506024099,35.55688930390169,1274.8774801741179,5244.0,0.0899,1177.0638554216866,1165.3440735630238,149.11429155711906,1313.9,547.1
