MOF,atomic_num_mean,atomic_num_geometric_mean,atomic_num_standard_deviation,atomic_num_max,atomic_num_min,group_num_mean,group_num_geometric_mean,group_num_standard_deviation,group_num_max,group_num_min,period_num_mean,period_num_geometric_mean,period_num_standard_deviation,period_num_max,period_num_min,electronegativity_mean,electronegativity_geometric_mean,electronegativity_standard_deviation,electronegativity_max,electronegativity_min,electron_affinity_mean,electron_affinity_geometric_mean,electron_affinity_standard_deviation,electron_affinity_max,electron_affinity_min,melting_mean,melting_geometric_mean,melting_standard_deviation,melting_max,melting_min,boiling_mean,boiling_geometric_mean,boiling_standard_deviation,boiling_max,boiling_min,density_mean,density_geometric_mean,density_standard_deviation,density_max,density_min,ionization_energy_mean,ionization_energy_geometric_mean,ionization_energy_standard_deviation,ionization_energy_max,ionization_energy_geometric_min,energy
ADODUU_FSR,5.610619469026549,3.483543612503649,8.425029742673356,65.0,1.0,9.823008849557525,5.656101703288801,6.594755342427067,19.0,1.0,1.7168141592920354,1.5955680420005154,0.746306854594974,6.0,1.0,,,,,,121.1840707964602,114.05696942848265,38.43084713803744,153.9,50.0,1802.34203539823,253.30483468074203,1877.572950226779,3823.15,14.009999999999993,2063.186283185841,335.9311410762538,2114.532637575924,4300.15,20.279999999999973,1185.7411238938057,18.556205580510515,1462.8835437325529,8219.0,0.0899,1195.342477876106,1185.452487793894,140.16728362627944,1313.9,565.8,-0.23825401499982488
AFITEP_FSR,5.061224489795919,3.5584211159243,4.405044248036035,30.0,1.0,9.918367346938776,5.9768576257358825,6.242830123164404,16.0,1.0,1.7142857142857142,1.6176253946745665,0.5714285714285714,4.0,1.0,2.5100000000000007,2.485850167065713,0.3597107681661668,3.44,1.65,117.22857142857144,0.0,46.69714408083349,153.9,0.0,2054.3722448979597,353.69096454110024,1882.9497269360195,3823.15,14.009999999999993,2322.9438775510203,450.99511217824033,2108.341449889391,4300.15,20.279999999999973,1345.0950285714289,34.14867054416184,1393.2963429820247,7140.0,0.0899,1187.9102040816324,1181.4840546612925,123.58793324113604,1402.3,906.4,-0.23775033142851493
AFOTUL_FSR,6.044444444444444,3.80898934363147,8.841708119426688,62.0,1.0,10.422222222222222,6.350556485876996,6.406555284806645,19.0,1.0,1.7777777777777777,1.6518815927963326,0.7856742013183862,6.0,1.0,2.568666666666667,2.5245727300683725,0.4700004728130009,3.44,1.17,124.06666666666666,117.08053757486329,37.75834859854029,153.9,50.0,1913.097555555556,306.754416603774,1877.9499067430545,3823.15,14.009999999999993,2170.786,402.12867714739946,2103.6247242123136,4300.15,20.279999999999973,1268.5709022222222,26.77762671679981,1445.426345570019,7353.0,0.0899,1185.0377777777776,1173.5891675300347,147.75485446266717,1313.9,544.5,-0.04413915857134854
AFOVAT_FSR,5.933333333333334,3.8018788399052337,8.141525928500407,57.0,1.0,10.422222222222222,6.350556485876996,6.406555284806645,19.0,1.0,1.7777777777777777,1.6518815927963326,0.7856742013183862,6.0,1.0,2.567111111111111,2.521113992587852,0.4747192022529258,3.44,1.1,124.02222222222224,116.97437548904875,37.84657852663619,153.9,48.0,1909.6975555555557,305.93241512646625,1879.113231184865,3823.15,14.009999999999993,2207.697111111111,407.415900158624,2116.175244616383,4300.15,20.279999999999973,1241.74868,26.671140919791945,1339.595645100895,6146.0,0.0899,1184.8955555555551,1173.2808533271066,148.37312568215094,1313.9,538.1,-0.07031844999991266
AFOVEX_FSR,5.955555555555556,3.803348486074927,8.281050807061613,58.0,1.0,10.422222222222222,6.350556485876996,6.406555284806645,19.0,1.0,1.7777777777777777,1.6518815927963326,0.7856742013183862,6.0,1.0,2.567555555555556,2.522123677082164,0.4733528425817752,3.44,1.12,124.06666666666666,117.08053757486329,37.75834859854029,153.9,50.0,1907.0086666666664,305.20566661747654,1880.224314369136,3823.15,14.009999999999993,2205.386,407.1604558255691,2114.5598145045064,4300.15,20.279999999999973,1253.8153466666668,26.721367191337155,1385.380460301371,6689.0,0.0899,1184.813333333333,1173.1009694178747,148.7321210170225,1313.9,534.4,-0.24049156749994435
AFOVOH_FSR,6.0,3.806214886004776,8.560892995995738,60.0,1.0,10.422222222222222,6.350556485876996,6.406555284806645,19.0,1.0,1.7777777777777777,1.6518815927963326,0.7856742013183862,6.0,1.0,2.5680000000000005,2.5231158838092944,0.4720009416186463,3.44,1.14,124.06666666666666,117.08053757486329,37.75834859854029,153.9,50.0,1911.964222222222,306.4910520710195,1878.307673301793,3823.15,14.009999999999993,2199.608222222222,406.4891677839408,2111.0029470375644,4300.15,20.279999999999973,1260.94868,26.74921544946985,1413.8811488457163,7010.0,0.0899,1184.7844444444445,1173.0374777397417,148.8585233711759,1313.9,533.1,0.09510067333326337
AJOVEB_FSR,7.818181818181818,5.336872713195205,9.136024417040506,48.0,1.0,12.363636363636363,9.079425636306844,5.50244123132017,17.0,1.0,1.9545454545454544,1.838169058276974,0.7673610461879152,5.0,1.0,2.8243181818181817,2.7524625900395554,0.6492387070718524,3.98,1.69,153.26136363636363,0.0,80.24574533017335,328.0,0.0,1698.9845454545457,297.1440792146072,1855.317643301955,3823.15,14.009999999999993,1937.905,404.4781313653062,2069.131219478468,4300.15,20.279999999999973,1369.6308227272727,31.629421985470994,1931.499286451044,8650.0,0.0899,1245.140909090909,1228.0394458959186,212.19065432057027,1681.0,867.8,-0.37359551142861036
ALOLIY_FSR,5.39622641509434,3.493474229602385,4.880997511109094,25.0,1.0,9.39622641509434,5.232148754324979,6.749813757434864,16.0,1.0,1.69811320754717,1.5804959720531908,0.6611854893560466,4.0,1.0,2.6320754716981134,2.576224513034901,0.5490037580741087,3.44,1.55,113.8377358490566,0.0,42.63636602808883,153.9,0.0,1232.2952830188676,133.77780159382118,1726.841720813434,3823.15,14.009999999999993,1419.4349056603771,186.4925787643584,1943.073792216491,4300.15,20.279999999999973,964.5893018867926,6.4238214643074105,1648.38690252811,7470.0,0.0899,1222.020754716981,1211.965768797838,143.5330681226923,1313.9,717.3,-0.42432282571404095
ALULAV_FSR,5.634920634920635,3.3931775950008167,8.155826794874136,64.0,1.0,9.492063492063492,5.275272401790117,6.7185434359487965,19.0,1.0,1.7142857142857142,1.583125899993569,0.7648751621051911,6.0,1.0,2.532539682539683,2.495885896504104,0.4328237599248159,3.44,1.2,114.18571428571428,97.83878290565728,47.07367362230528,200.0,7.0,1569.9334920634922,198.55382510103536,1838.7132232590827,3823.15,14.009999999999993,1807.9911111111112,266.0712491124249,2069.744593568661,4300.15,20.279999999999973,1084.735596825397,13.277907644675352,1401.07662332545,7901.0,0.0899,1205.7333333333331,1195.830072005726,143.42116910007303,1402.3,593.4,-0.21743856500023634
AMILUE_FSR,5.081081081081081,3.3595929536143463,4.953177404336661,30.0,1.0,9.405405405405403,5.3318267456020925,6.505546321697707,16.0,1.0,1.6824324324324325,1.5750584912356569,0.6155327527913914,4.0,1.0,2.527635135135135,2.495626160534991,0.4153317812246637,3.44,1.65,109.18716216216217,0.0,49.15815936838174,153.9,0.0,1661.483918918919,217.2563972920805,1864.1291336042707,3823.15,14.009999999999993,1884.972567567568,285.0362048424282,2087.406319466208,4300.15,20.279999999999973,1155.273625,14.683612458925746,1489.077329160128,7140.0,0.0899,1210.7574324324326,1203.811220373076,127.82089617434626,1402.3,906.4,-0.3353520957144025
AMOYOR_FSR,4.590163934426229,3.1177377879705284,4.19358233018153,30.0,1.0,9.01639344262295,4.998964793321817,6.481984626459857,16.0,1.0,1.639344262295082,1.5400218494558666,0.5735362519519966,4.0,1.0,2.471967213114754,2.450433171386548,0.3394103839912469,3.44,1.65,113.8065573770492,0.0,45.68361929351597,153.9,0.0,1902.7691803278688,270.7202443783187,1891.0766076881257,3823.15,14.009999999999993,2150.608032786886,348.1125162374479,2119.5957904804304,4300.15,20.279999999999973,1228.694681967213,20.62795564459365,1355.7194181214725,7140.0,0.0899,1197.5344262295082,1191.26696343658,121.94442819962327,1402.3,906.4,0.010228183750072598
AMUFOF_FSR,5.75,3.749748121480703,5.427727634353743,27.0,1.0,9.840909090909092,5.7706196762775175,6.512027968648693,16.0,1.0,1.75,1.6296311410801565,0.6784005252999681,4.0,1.0,2.624772727272728,2.580381196086753,0.4975050873945623,3.44,1.88,112.5431818181818,97.5766310525543,43.82209590921038,153.9,7.0,1403.8249999999998,172.50312734322486,1776.2891859058054,3823.15,14.009999999999993,1642.3629545454546,236.51916750825907,2018.478229926941,4300.15,20.279999999999973,1175.4122840909092,10.13786113871596,1989.9970649681563,8900.0,0.0899,1214.5886363636362,1204.2065090974786,148.48540671470516,1402.3,760.4,-0.130004751428487
APAYOH_FSR,6.0,3.66415253554294,9.2951600308978,65.0,1.0,10.133333333333333,5.988833944806761,6.530611678004511,19.0,1.0,1.7555555555555555,1.6266321745273755,0.7931808132255441,6.0,1.0,,,,,,122.26444444444444,115.1489819050935,38.22397825423522,153.9,50.0,1834.7611111111112,271.9609433189337,1874.6345505098936,3823.15,14.009999999999993,2107.3888888888887,361.17344244220095,2112.457880003209,4300.15,20.279999999999973,1237.5951222222225,21.43192091218482,1533.9687202582825,8219.0,0.0899,1190.522222222222,1179.5232832475897,146.1080496510699,1313.9,565.8,-0.2654629616663442
APAZIC_FSR,5.490909090909091,3.5098217736909816,7.499994490356102,57.0,1.0,9.89090909090909,5.768188738093859,6.521775350240781,19.0,1.0,1.7272727272727273,1.6058787350796953,0.7496555682941198,6.0,1.0,2.532181818181818,2.4926608955441725,0.442088806006999,3.44,1.1,122.08181818181818,114.86792694298626,38.57254365435266,153.9,48.0,1911.312545454545,290.7969871914158,1883.7704380467849,3823.15,14.009999999999993,2199.0640000000003,384.26131596361614,2120.594082002494,4300.15,20.279999999999973,1221.4389109090907,23.79948163109437,1304.7000126837445,6146.0,0.0899,1187.5054545454543,1177.0099354358588,142.66730455303963,1313.9,538.1,-0.23972611999981075
APAZOI_FSR,6.342857142857143,3.89118442105122,9.108686143747962,57.0,1.0,10.514285714285714,6.352738392723542,6.526304701837364,19.0,1.0,1.8,1.6597879385489305,0.855235974119758,6.0,1.0,2.6020000000000003,2.5449229641876743,0.5262308021608552,3.44,1.1,122.43714285714286,115.32270414362262,37.89025570712106,153.9,48.0,1689.4945714285714,240.46607498284567,1857.73188116253,3823.15,14.009999999999993,1976.6994285714284,328.87585700973364,2102.0289718024383,4300.15,20.279999999999973,1144.5263114285715,17.878789138247434,1399.381656415227,6146.0,0.0899,1193.6799999999996,1180.093888128212,157.81698767876674,1313.9,538.1,-0.19825360833332673
APEBEE_FSR,5.1454545454545455,3.2814099942030466,6.431225478633511,48.0,1.0,9.290909090909093,5.197970274779234,6.549594650254674,16.0,1.0,1.6727272727272726,1.5607255602120915,0.6620778711284772,5.0,1.0,2.536363636363636,2.506083298405778,0.4020690290637061,3.44,1.69,92.84727272727274,0.0,55.24484954864928,153.9,0.0,1393.8778181818184,161.43417758145603,1792.776600147169,3823.15,14.009999999999993,1609.0776363636362,212.02151700324984,2037.686368069044,4300.15,20.279999999999973,983.0702345454548,8.310818814932615,1506.1391502187198,8650.0,0.0899,1231.6399999999996,1222.5071948277348,144.17315801115365,1402.3,800.6,-0.2827976371428674
ASEJOZ01_FSR,6.835820895522388,3.989381113707593,9.357887589997333,48.0,1.0,10.238805970149254,6.084380848752508,6.526843657276579,16.0,1.0,1.8059701492537317,1.6595965937584525,0.832883965868878,5.0,1.0,2.667611940298508,2.6160788948508267,0.5266256694069562,3.44,1.69,99.75820895522388,0.0,53.90073006249332,153.9,0.0,1078.9489552238808,123.96641873486128,1667.2586712872394,3823.15,14.009999999999993,1239.286417910448,170.96495107980328,1866.337849299388,4300.15,20.279999999999973,994.9977582089554,6.060129492283976,1931.950407525072,8650.0,0.0899,1242.7641791044773,1234.5067719942206,136.66413640582525,1402.3,867.8,0.5201537485713094
ASINAT_FSR,4.808743169398907,3.352626310047217,4.151703851247613,30.0,1.0,9.540983606557376,5.540247130795127,6.367370125193498,16.0,1.0,1.6775956284153006,1.5813998421879123,0.5628680560357635,4.0,1.0,2.498251366120219,2.4754678731165662,0.3495558496239626,3.44,1.65,114.43005464480876,0.0,47.32532938751043,153.9,0.0,1966.2412021857929,306.48050806246687,1889.5198556480357,3823.15,14.009999999999993,2222.087923497268,391.6810847030666,2117.4015377914484,4300.15,20.279999999999973,1265.7687404371584,25.816849735558232,1352.4889803412627,7140.0,0.0899,1195.3284153005463,1188.8956250086453,123.8057206284518,1402.3,906.4,-0.30307584499966345
ATIBOU_FSR,7.888888888888889,5.365651914108273,6.623937138128392,25.0,1.0,11.22222222222222,7.65172473108956,6.08783445857899,16.0,1.0,2.0,1.8517494245745807,0.816496580927726,4.0,1.0,2.756666666666667,2.667193823486779,0.66907896893167,3.44,1.55,113.04444444444444,0.0,49.980754320729645,153.9,0.0,1045.8744444444446,150.43061702083102,1553.079916231766,3823.15,14.009999999999993,1259.5566666666666,219.39388768523955,1769.6795725466488,4300.15,20.279999999999973,1332.8773111111116,10.28328217763836,2357.6601122971933,7470.0,0.0899,1196.655555555555,1177.2677465249935,193.1159588958068,1313.9,717.3,-0.37591516166658795
ATIBUA_FSR,6.916666666666667,4.55789120425385,6.1344881159265805,25.0,1.0,10.52777777777778,6.662156651492042,6.35734968848878,16.0,1.0,1.8888888888888888,1.747818715379054,0.773799348732451,4.0,1.0,2.6908333333333334,2.616154748732608,0.6193247891409194,3.44,1.55,113.88888888888889,0.0,47.53918137107642,153.9,0.0,1212.2805555555558,160.96871234795185,1668.522414796238,3823.15,14.009999999999993,1427.2222222222222,228.65807548640385,1885.8905184378943,4300.15,20.279999999999973,1250.818777777778,10.467309315148908,2122.3350118642866,7470.0,0.0899,1200.4888888888888,1184.559540265995,176.53324329330815,1313.9,717.3,-0.08511762166674923
AVAQIX01_FSR,6.133333333333334,3.751083587610392,8.23704369837194,48.0,1.0,10.0,5.93631134001134,6.418722614352485,16.0,1.0,1.7666666666666666,1.6366331016465638,0.7608474807008885,5.0,1.0,2.5856666666666666,2.546661182432264,0.4606928357255936,3.44,1.69,109.79333333333334,0.0,50.02887122008208,153.9,0.0,1567.082333333333,207.69271668522865,1844.8428416673387,3823.15,14.009999999999993,1781.6906666666666,276.3513500397496,2063.9892649719754,4300.15,20.279999999999973,1192.684866666667,14.336825587566048,1764.830470477326,8650.0,0.0899,1213.3299999999997,1205.647286894099,133.13774859144945,1402.3,867.8,-0.20779986571437797
AVEHAM_FSR,4.793103448275862,3.3211101551151856,4.134625116182534,29.0,1.0,9.448275862068966,5.437225961873099,6.403588470788115,16.0,1.0,1.6724137931034482,1.5748041437985785,0.5689655172413793,4.0,1.0,2.505689655172413,2.482919641103724,0.3553003201225568,3.44,1.9,117.74655172413794,104.23307656032723,43.06425918489573,153.9,7.0,1946.9600000000005,296.6891812585266,1884.1012135681476,3823.15,14.009999999999993,2216.7474137931035,383.0116721220424,2114.549800755316,4300.15,20.279999999999973,1284.6816362068964,24.16044130473417,1512.4677992486204,8960.0,0.0899,1192.7603448275863,1185.2234567118,130.46707860560494,1402.3,745.5,-0.2550892883333896
AVESOL_FSR,6.319148936170213,4.518716867932663,5.585339407499508,30.0,1.0,11.340425531914894,7.737650115353767,5.795363501696415,16.0,1.0,1.851063829787234,1.751402454208599,0.6181208104822957,4.0,1.0,2.638085106382979,2.5936944750918056,0.4906775094589301,3.44,1.65,125.35106382978724,0.0,42.08483768173585,153.9,0.0,1916.4951063829783,354.2665768689221,1871.0845418529757,3823.15,14.009999999999993,2180.4165957446808,470.30092419958544,2087.0987771150694,4300.15,20.279999999999973,1410.142721276596,39.51652607841494,1637.1641628391938,7140.0,0.0899,1184.8340425531912,1178.054975740013,125.35674077657671,1313.9,906.4,0.1371480199999106
AVIMOI_FSR,5.424242424242424,3.6531250888681583,5.116996651270085,30.0,1.0,9.969696969696969,5.923803675802681,6.39831819041132,16.0,1.0,1.7272727272727273,1.6210961891629232,0.6165754530113879,4.0,1.0,2.567878787878788,2.52975456183875,0.4572497333415898,3.44,1.65,119.85757575757576,0.0,42.20789837260486,153.9,0.0,1773.4284848484851,258.7081202488484,1874.554905855628,3823.15,14.009999999999993,2013.5448484848484,343.47698069528263,2096.328135610513,4300.15,20.279999999999973,1243.926148484849,20.932176463615992,1522.8659948802338,7140.0,0.0899,1197.5545454545456,1191.1100151114192,122.48198653187085,1313.9,906.4,-0.2974205728572282
AVIMUO_FSR,5.2727272727272725,3.632997606236783,4.412604036186036,25.0,1.0,9.818181818181818,5.827834718804113,6.407640067893125,16.0,1.0,1.7272727272727273,1.6210961891629232,0.6165754530113879,4.0,1.0,2.564848484848485,2.524966336679808,0.463609822967816,3.44,1.55,119.85757575757576,0.0,42.20789837260486,153.9,0.0,1798.4730303030306,264.9387327431515,1865.4473249558016,3823.15,14.009999999999993,2048.514545454545,350.64943072380424,2091.7544483361053,4300.15,20.279999999999973,1253.926148484849,20.960855554683352,1562.1274965228884,7470.0,0.0899,1191.8242424242424,1182.6943188793375,139.2458563233174,1313.9,717.3,-0.12034806857124226
AWIBAL_FSR,6.513513513513513,3.682913769263605,11.120036995907787,71.0,1.0,9.64864864864865,5.499476961857934,6.682838918579989,16.0,1.0,1.7567567567567568,1.6149454935849696,0.8512440944877633,6.0,1.0,2.624594594594595,2.571174755147372,0.5220054602313294,3.44,1.27,107.89729729729729,87.65418565466099,47.66659256491335,153.9,7.0,1314.1629729729732,149.78342619139386,1765.166203020485,3823.15,14.009999999999993,1526.882972972973,204.14951137518287,2008.2930693163617,4300.15,20.279999999999973,999.387937837838,7.405377394622417,1809.7467410950503,9841.0,0.0899,1225.2864864864862,1210.7815662385292,162.59839127252144,1402.3,523.5,-0.3801766614286391
AXIPEE03_FSR,9.17948717948718,4.635491112563092,16.734536367324992,79.0,1.0,10.564102564102564,7.027365884329941,5.754796758624091,15.0,1.0,2.0,1.8031393527599395,1.086041978694737,6.0,1.0,2.5417948717948717,2.52334031770317,0.3064174443958956,3.04,1.83,102.96153846153848,64.77207003833145,65.20348667484136,222.8,7.0,1896.0771794871796,363.4185756374924,1824.1841242958649,3823.15,14.009999999999993,2246.585384615384,466.039561949034,2059.7645850608765,4300.15,20.279999999999973,2234.9976153846155,41.630165422841976,4248.991824043061,19300.0,0.0899,1190.720512820513,1178.6297405058135,165.23851010055083,1402.3,762.5,-0.07808433499993345
AZIXUD_FSR,5.409836065573771,3.5253048240735367,5.3266328957337,30.0,1.0,9.672131147540984,5.53306865959846,6.570478714688708,16.0,1.0,1.7049180327868851,1.5934250355706827,0.6361838659649921,4.0,1.0,2.585409836065573,2.542713148244605,0.4828860428662803,3.44,1.65,112.25081967213114,0.0,46.41425594648527,153.9,0.0,1482.1365573770488,181.33845651179644,1825.082406232828,3823.15,14.009999999999993,1687.6660655737708,244.74821670591385,2042.429904868041,4300.15,20.279999999999973,1086.5840622950825,11.152415367252516,1554.546306814378,7140.0,0.0899,1217.011475409836,1210.2005264825982,125.74616390636903,1402.3,906.4,-0.3474763185715801
BACGAQ_FSR,4.662921348314606,3.107508198116846,5.301989917351933,48.0,1.0,9.02247191011236,5.003543598497037,6.4789677498150535,16.0,1.0,1.6404494382022472,1.5385749212026467,0.6042395352696069,5.0,1.0,2.475730337078652,2.456448596213379,0.3205539013744852,3.44,1.69,109.79438202247192,0.0,48.679029837974575,153.9,0.0,1866.041797752809,258.42796773141725,1893.20592073403,3823.15,14.009999999999993,2106.534382022472,330.08040247508967,2123.580592085698,4300.15,20.279999999999973,1189.2850393258427,18.48596104078106,1376.234135901465,8650.0,0.0899,1204.2325842696628,1197.6287557379574,125.38407312014536,1402.3,867.8,-0.33270458499993083
BAKJII_FSR,5.807692307692308,4.12637572128213,4.930433205878886,27.0,1.0,10.653846153846152,6.922279967776379,5.993216085980417,16.0,1.0,1.807692307692308,1.7043607928571491,0.6213651700539812,4.0,1.0,2.5857692307692317,2.5534353014958087,0.4243381550396866,3.44,1.88,120.96153846153848,106.5381661011201,43.062236507382565,153.9,7.0,1994.2161538461537,364.3812018121811,1858.0239192115184,3823.15,14.009999999999993,2295.4776923076925,475.26106505448206,2090.9099082094667,4300.15,20.279999999999973,1472.599857692308,37.57210523713341,1852.5087036749603,8900.0,0.0899,1181.7999999999995,1172.408782155065,143.14211604072153,1402.3,760.4,-0.07727301499998399
